group,content_type,record_key,stable_id,display_name,description,mechanics,relations,existence_reason,reason_basis,review_status,review_reason,lifecycle_status,catalog_memberships,runtime_status,runtime_evidence,save_evidence,incoming_reference_count,incoming_source_types,system_role,strategic_niche,costs_and_risks,comparison_group,alternative_candidates,removal_impact,rationale_evidence,source_path,asset_guid
combat-health-world,DefenseGuardAttackEffectSO,DefenseGuardAttackEffectSO|asset:P1_AlarmCoil_3_GuardAttack,asset:P1_AlarmCoil_3_GuardAttack,P1_AlarmCoil_3_GuardAttack,,작성 자산 정의,,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,수동 검토 필요,synthetic-stable-id,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,resources-authored-consumer-unverified,정적 비-Editor 소비자 근거 없음,정적 저장 근거 없음,1,BuildingSO,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,경비 인력이 수행하는 방어 공격 효과를 정의한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,DefenseGuardAttackEffectSO,"비교 후보(대체 가능성 미검증): DefenseGuardAttackEffectSO:asset:P1_GuardRoom_1_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_Barracks_1_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_StormFireTrap_4_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_WarBarracks_1_GuardAttack",직접 참조 1건에 영향: BuildingSO:building:53,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Defense/Effects/P1/Synthesis/P1_AlarmCoil_3_GuardAttack.asset,aa89c1250100fd65283165db0420da8b
combat-health-world,DefenseGuardAttackEffectSO,DefenseGuardAttackEffectSO|asset:P1_Barracks_1_GuardAttack,asset:P1_Barracks_1_GuardAttack,P1_Barracks_1_GuardAttack,,작성 자산 정의,,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,수동 검토 필요,synthetic-stable-id,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,resources-authored-consumer-unverified,정적 비-Editor 소비자 근거 없음,정적 저장 근거 없음,1,BuildingSO,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,경비 인력이 수행하는 방어 공격 효과를 정의한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,DefenseGuardAttackEffectSO,"비교 후보(대체 가능성 미검증): DefenseGuardAttackEffectSO:asset:P1_GuardRoom_1_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_AlarmCoil_3_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_StormFireTrap_4_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_WarBarracks_1_GuardAttack",직접 참조 1건에 영향: BuildingSO:building:54,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Defense/Effects/P1/Synthesis/P1_Barracks_1_GuardAttack.asset,fe7c99d89e4c15da18e3d68fbf85eb00
combat-health-world,DefenseGuardAttackEffectSO,DefenseGuardAttackEffectSO|asset:P1_GuardRoom_1_GuardAttack,asset:P1_GuardRoom_1_GuardAttack,P1_GuardRoom_1_GuardAttack,,작성 자산 정의,,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,수동 검토 필요,synthetic-stable-id,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,resources-authored-consumer-unverified,정적 비-Editor 소비자 근거 없음,정적 저장 근거 없음,1,BuildingSO,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,경비 인력이 수행하는 방어 공격 효과를 정의한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,DefenseGuardAttackEffectSO,"비교 후보(대체 가능성 미검증): DefenseGuardAttackEffectSO:asset:P1_AlarmCoil_3_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_Barracks_1_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_StormFireTrap_4_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_WarBarracks_1_GuardAttack",직접 참조 1건에 영향: BuildingSO:building:35,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Defense/Effects/P1/P1_GuardRoom_1_GuardAttack.asset,e0da7de085d5d4db1923bda6f1147635
combat-health-world,DefenseGuardAttackEffectSO,DefenseGuardAttackEffectSO|asset:P1_StormFireTrap_4_GuardAttack,asset:P1_StormFireTrap_4_GuardAttack,P1_StormFireTrap_4_GuardAttack,,작성 자산 정의,,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,수동 검토 필요,synthetic-stable-id,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,resources-authored-consumer-unverified,정적 비-Editor 소비자 근거 없음,정적 저장 근거 없음,1,BuildingSO,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,경비 인력이 수행하는 방어 공격 효과를 정의한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,DefenseGuardAttackEffectSO,"비교 후보(대체 가능성 미검증): DefenseGuardAttackEffectSO:asset:P1_GuardRoom_1_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_AlarmCoil_3_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_Barracks_1_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_WarBarracks_1_GuardAttack",직접 참조 1건에 영향: BuildingSO:building:58,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Defense/Effects/P1/Synthesis/P1_StormFireTrap_4_GuardAttack.asset,f51751280a6ebbe8c8ed42f996d233de
combat-health-world,DefenseGuardAttackEffectSO,DefenseGuardAttackEffectSO|asset:P1_WarBarracks_1_GuardAttack,asset:P1_WarBarracks_1_GuardAttack,P1_WarBarracks_1_GuardAttack,,작성 자산 정의,,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,수동 검토 필요,synthetic-stable-id,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,resources-authored-consumer-unverified,정적 비-Editor 소비자 근거 없음,정적 저장 근거 없음,1,BuildingSO,경비 인력이 수행하는 방어 공격 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,경비 인력이 수행하는 방어 공격 효과를 정의한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,DefenseGuardAttackEffectSO,"비교 후보(대체 가능성 미검증): DefenseGuardAttackEffectSO:asset:P1_GuardRoom_1_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_AlarmCoil_3_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_Barracks_1_GuardAttack, DefenseGuardAttackEffectSO:asset:P1_StormFireTrap_4_GuardAttack",직접 참조 1건에 영향: BuildingSO:building:59,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Defense/Effects/P1/Synthesis/P1_WarBarracks_1_GuardAttack.asset,08881978cf0e6db2294746ab0febeba1
combat-health-world,DefenseSlowEffectSO,DefenseSlowEffectSO|asset:DefenseLinkedDropGate_2_Slow,asset:DefenseLinkedDropGate_2_Slow,DefenseLinkedDropGate_2_Slow,,작성 자산 정의,,방어 시설이 침입자 이동을 늦추는 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,수동 검토 필요,synthetic-stable-id,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,resources-authored-consumer-unverified,정적 비-Editor 소비자 근거 없음,정적 저장 근거 없음,1,BuildingSO,방어 시설이 침입자 이동을 늦추는 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,방어 시설이 침입자 이동을 늦추는 효과를 정의한다,duration=3,DefenseSlowEffectSO,"비교 후보(대체 가능성 미검증): DefenseSlowEffectSO:asset:P1_IceVent_2_Slow, DefenseSlowEffectSO:asset:P1_CorrosionFreezer_3_Slow",직접 참조 1건에 영향: BuildingSO:building:1804,type-contract+description-and-relations; niche=type-contract; cost=duration,Assets/Resources/SO/Defense/Effects/P1/DefenseLinkedDropGate_2_Slow.asset,38776689f5b827c4ca45aaa5c1c1513e
combat-health-world,DefenseSlowEffectSO,DefenseSlowEffectSO|asset:P1_CorrosionFreezer_3_Slow,asset:P1_CorrosionFreezer_3_Slow,P1_CorrosionFreezer_3_Slow,,작성 자산 정의,,방어 시설이 침입자 이동을 늦추는 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,수동 검토 필요,synthetic-stable-id,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,resources-authored-consumer-unverified,정적 비-Editor 소비자 근거 없음,정적 저장 근거 없음,1,BuildingSO,방어 시설이 침입자 이동을 늦추는 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,방어 시설이 침입자 이동을 늦추는 효과를 정의한다,duration=5,DefenseSlowEffectSO,"비교 후보(대체 가능성 미검증): DefenseSlowEffectSO:asset:DefenseLinkedDropGate_2_Slow, DefenseSlowEffectSO:asset:P1_IceVent_2_Slow",직접 참조 1건에 영향: BuildingSO:building:57,type-contract+description-and-relations; niche=type-contract; cost=duration,Assets/Resources/SO/Defense/Effects/P1/Synthesis/P1_CorrosionFreezer_3_Slow.asset,ae54f18405844a726845577beda064b2
combat-health-world,DefenseSlowEffectSO,DefenseSlowEffectSO|asset:P1_IceVent_2_Slow,asset:P1_IceVent_2_Slow,P1_IceVent_2_Slow,,작성 자산 정의,,방어 시설이 침입자 이동을 늦추는 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,수동 검토 필요,synthetic-stable-id,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,resources-authored-consumer-unverified,정적 비-Editor 소비자 근거 없음,정적 저장 근거 없음,1,BuildingSO,방어 시설이 침입자 이동을 늦추는 효과를 정의한다. 다른 콘텐츠 1개가 이 정의를 참조한다.,방어 시설이 침입자 이동을 늦추는 효과를 정의한다,duration=4,DefenseSlowEffectSO,"비교 후보(대체 가능성 미검증): DefenseSlowEffectSO:asset:DefenseLinkedDropGate_2_Slow, DefenseSlowEffectSO:asset:P1_CorrosionFreezer_3_Slow",직접 참조 1건에 영향: BuildingSO:building:34,type-contract+description-and-relations; niche=type-contract; cost=duration,Assets/Resources/SO/Defense/Effects/P1/P1_IceVent_2_Slow.asset,3f0d24a958b4870cab87755f165e2a8d
events-campaign,DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,faction:dungeon:beastkin,붉은발 역참,"빠른 교역, 정찰과 긴급 운반을 맡는 수인 역참 연합.",작성 자산 정의,references:faction-economy:alliance-benefit; references:faction-economy:paid-market-purchase; references:feed:dog-food×6; references:feed:hay×10; references:food:preserved-ration×12; references:material:leather×8; references:resource:hide×5; references:resource:meat×8,"사건 역할은 '빠른 교역, 정찰과 긴급 운반을 맡는 수인 역참 연합'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",event-requirements-and-effects,수동 검토 필요,duplicate-stable-id-authority,duplicate-authority-review,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Factions/Core/FactionModels.cs; Assets/Scripts/Services/Factions/FactionApplicationDependencies.cs,정적 저장 근거 없음,53,FactionArcDefinitionSO; FactionChapterDefinitionSO; FactionContractDefinitionSO; SeasonalWorldEventDefinitionSO,"사건 역할은 '빠른 교역, 정찰과 긴급 운반을 맡는 수인 역참 연합'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",DungeonFactionDefinitionSO 계열에서 조건·선택·결과를 통해 캠페인 상태 변화를 만든다.,tradeCooldownDays=7; supplyCooldownDays=20; reinforcementCooldownDays=10,event:DungeonFactionDefinitionSO:?,"비교 후보(대체 가능성 미검증): DungeonFactionDefinitionSO:faction:dungeon:demon, DungeonFactionDefinitionSO:faction:dungeon:golem, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid, DungeonFactionDefinitionSO:faction:dungeon:beastkin, DungeonFactionDefinitionSO:faction:dungeon:demon, DungeonFactionDefinitionSO:faction:dungeon:golem, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid","직접 참조 53건에 영향: FactionArcDefinitionSO:faction-arc:beastkin, FactionChapterDefinitionSO:faction-chapter:beastkin:1, FactionChapterDefinitionSO:faction-chapter:beastkin:2, FactionChapterDefinitionSO:faction-chapter:beastkin:3, FactionChapterDefinitionSO:faction-chapter:beastkin:4, FactionChapterDefinitionSO:faction-chapter:beastkin:5, FactionChapterDefinitionSO:faction-chapter:beastkin:6, FactionChapterDefinitionSO:faction-chapter:myconid:3, FactionContractDefinitionSO:faction-contract:beastkin:crisis, FactionContractDefinitionSO:faction-contract:beastkin:strategic 외","event-requirements-and-effects; niche=event-type+requirements+effects; cost=reinforcementCooldownDays, supplyCooldownDays, tradeCooldownDays",Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,d8d78a0ed38e0a44eabfe116928c6907
events-campaign,DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,faction:dungeon:beastkin,붉은발 역참,빠른 교역·정찰·긴급 운반 지원,작성 자산 정의,references:food:preserved-ration×14; references:food:preserved-ration×8; references:resource:blood×10; references:resource:blood×5,"사건 역할은 '빠른 교역·정찰·긴급 운반 지원'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",event-requirements-and-effects,수동 검토 필요,duplicate-stable-id-authority,duplicate-authority-review,카탈로그 등록 정적 근거 없음,stable-id-literal-consumer,Assets/Scripts/Models/Factions/Core/FactionModels.cs; Assets/Scripts/Services/Factions/FactionApplicationDependencies.cs,정적 저장 근거 없음,53,FactionArcDefinitionSO; FactionChapterDefinitionSO; FactionContractDefinitionSO; SeasonalWorldEventDefinitionSO,"사건 역할은 '빠른 교역·정찰·긴급 운반 지원'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",DungeonFactionDefinitionSO 계열에서 조건·선택·결과를 통해 캠페인 상태 변화를 만든다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,event:DungeonFactionDefinitionSO:?,"비교 후보(대체 가능성 미검증): DungeonFactionDefinitionSO:faction:dungeon:beastkin, DungeonFactionDefinitionSO:faction:dungeon:demon, DungeonFactionDefinitionSO:faction:dungeon:golem, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid, DungeonFactionDefinitionSO:faction:dungeon:demon, DungeonFactionDefinitionSO:faction:dungeon:golem, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid","직접 참조 53건에 영향: FactionArcDefinitionSO:faction-arc:beastkin, FactionChapterDefinitionSO:faction-chapter:beastkin:1, FactionChapterDefinitionSO:faction-chapter:beastkin:2, FactionChapterDefinitionSO:faction-chapter:beastkin:3, FactionChapterDefinitionSO:faction-chapter:beastkin:4, FactionChapterDefinitionSO:faction-chapter:beastkin:5, FactionChapterDefinitionSO:faction-chapter:beastkin:6, FactionChapterDefinitionSO:faction-chapter:myconid:3, FactionContractDefinitionSO:faction-contract:beastkin:crisis, FactionContractDefinitionSO:faction-contract:beastkin:strategic 외",event-requirements-and-effects; niche=event-type+requirements+effects; cost=type-contract,Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,b7eb742ca4e88654ab09440fc25178a7
events-campaign,DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,faction:dungeon:demon,잿불 계약정,"마력 촉매, 사치품과 화염·저주 전력을 계약하는 데몬 궁정.",작성 자산 정의,references:craft:gold-ornament×3; references:craft:ritual-reagent×4; references:craft:ritual-reagent×8; references:drug:mana-awakener×6; references:faction-economy:alliance-benefit; references:faction-economy:paid-market-purchase; references:material:blacksteel-ingot×5; references:resource:mana-crystal×6,"사건 역할은 '마력 촉매, 사치품과 화염·저주 전력을 계약하는 데몬 궁정'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",event-requirements-and-effects,수동 검토 필요,duplicate-stable-id-authority,duplicate-authority-review,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Factions/Core/FactionModels.cs; Assets/Scripts/Services/Factions/FactionApplicationDependencies.cs,정적 저장 근거 없음,52,FactionArcDefinitionSO; FactionChapterDefinitionSO; FactionContractDefinitionSO,"사건 역할은 '마력 촉매, 사치품과 화염·저주 전력을 계약하는 데몬 궁정'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",DungeonFactionDefinitionSO 계열에서 조건·선택·결과를 통해 캠페인 상태 변화를 만든다.,tradeCooldownDays=23; supplyCooldownDays=84; reinforcementCooldownDays=10,event:DungeonFactionDefinitionSO:?,"비교 후보(대체 가능성 미검증): DungeonFactionDefinitionSO:faction:dungeon:beastkin, DungeonFactionDefinitionSO:faction:dungeon:golem, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid, DungeonFactionDefinitionSO:faction:dungeon:beastkin, DungeonFactionDefinitionSO:faction:dungeon:demon, DungeonFactionDefinitionSO:faction:dungeon:golem, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid","직접 참조 52건에 영향: FactionArcDefinitionSO:faction-arc:demon, FactionChapterDefinitionSO:faction-chapter:beastkin:3, FactionChapterDefinitionSO:faction-chapter:demon:1, FactionChapterDefinitionSO:faction-chapter:demon:2, FactionChapterDefinitionSO:faction-chapter:demon:3, FactionChapterDefinitionSO:faction-chapter:demon:4, FactionChapterDefinitionSO:faction-chapter:demon:5, FactionChapterDefinitionSO:faction-chapter:demon:6, FactionContractDefinitionSO:faction-contract:demon:crisis, FactionContractDefinitionSO:faction-contract:demon:strategic 외","event-requirements-and-effects; niche=event-type+requirements+effects; cost=reinforcementCooldownDays, supplyCooldownDays, tradeCooldownDays",Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,1d2a2d9e3591efc4aaa50a3d10d6ab41
events-campaign,DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,faction:dungeon:demon,잿불 계약정,마력 촉매와 화염·저주 전투 지원,작성 자산 정의,references:material:lumber×10; references:material:lumber×5; references:resource:mana-crystal×14; references:resource:mana-crystal×8,"사건 역할은 '마력 촉매와 화염·저주 전투 지원'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",event-requirements-and-effects,수동 검토 필요,duplicate-stable-id-authority,duplicate-authority-review,카탈로그 등록 정적 근거 없음,stable-id-literal-consumer,Assets/Scripts/Models/Factions/Core/FactionModels.cs; Assets/Scripts/Services/Factions/FactionApplicationDependencies.cs,정적 저장 근거 없음,52,FactionArcDefinitionSO; FactionChapterDefinitionSO; FactionContractDefinitionSO,"사건 역할은 '마력 촉매와 화염·저주 전투 지원'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",DungeonFactionDefinitionSO 계열에서 조건·선택·결과를 통해 캠페인 상태 변화를 만든다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,event:DungeonFactionDefinitionSO:?,"비교 후보(대체 가능성 미검증): DungeonFactionDefinitionSO:faction:dungeon:beastkin, DungeonFactionDefinitionSO:faction:dungeon:demon, DungeonFactionDefinitionSO:faction:dungeon:golem, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid, DungeonFactionDefinitionSO:faction:dungeon:beastkin, DungeonFactionDefinitionSO:faction:dungeon:golem, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid","직접 참조 52건에 영향: FactionArcDefinitionSO:faction-arc:demon, FactionChapterDefinitionSO:faction-chapter:beastkin:3, FactionChapterDefinitionSO:faction-chapter:demon:1, FactionChapterDefinitionSO:faction-chapter:demon:2, FactionChapterDefinitionSO:faction-chapter:demon:3, FactionChapterDefinitionSO:faction-chapter:demon:4, FactionChapterDefinitionSO:faction-chapter:demon:5, FactionChapterDefinitionSO:faction-chapter:demon:6, FactionContractDefinitionSO:faction-contract:demon:crisis, FactionContractDefinitionSO:faction-contract:demon:strategic 외",event-requirements-and-effects; niche=event-type+requirements+effects; cost=type-contract,Assets/Resources/SO/Factions/faction_dungeon_demon.asset,318a8c37d29501e43b25e45cac5851c4
events-campaign,DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,faction:dungeon:golem,석맥 주조소,"장갑판, 동력핵과 자동화 부품을 주조하는 골렘 산업 도시.",작성 자산 정의,references:faction-economy:alliance-benefit; references:faction-economy:paid-market-purchase; references:material:blacksteel-ingot×5; references:material:iron-ingot×8; references:material:steel-ingot×10; references:material:stone-block×10; references:resource:mana-crystal×4; references:resource:mana-crystal×8,"사건 역할은 '장갑판, 동력핵과 자동화 부품을 주조하는 골렘 산업 도시'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",event-requirements-and-effects,수동 검토 필요,duplicate-stable-id-authority,duplicate-authority-review,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Factions/Core/FactionModels.cs; Assets/Scripts/Services/Factions/FactionApplicationDependencies.cs,정적 저장 근거 없음,53,FactionArcDefinitionSO; FactionChapterDefinitionSO; FactionContractDefinitionSO; SeasonalWorldEventDefinitionSO,"사건 역할은 '장갑판, 동력핵과 자동화 부품을 주조하는 골렘 산업 도시'이다. 요구 조건 0개, 선택지 0개, 상태 효과 0개를 통해 발생 조건과 결과를 규정한다.",DungeonFactionDefinitionSO 계열에서 조건·선택·결과를 통해 캠페인 상태 변화를 만든다.,tradeCooldownDays=27; supplyCooldownDays=99; reinforcementCooldownDays=10,event:DungeonFactionDefinitionSO:?,"비교 후보(대체 가능성 미검증): DungeonFactionDefinitionSO:faction:dungeon:beastkin, DungeonFactionDefinitionSO:faction:dungeon:demon, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid, DungeonFactionDefinitionSO:faction:dungeon:beastkin, DungeonFactionDefinitionSO:faction:dungeon:demon, DungeonFactionDefinitionSO:faction:dungeon:golem, DungeonFactionDefinitionSO:faction:dungeon:harpy, DungeonFactionDefinitionSO:faction:dungeon:kobold, DungeonFactionDefinitionSO:faction:dungeon:myconid","직접 참조 53건에 영향: FactionArcDefinitionSO:faction-arc:golem, FactionChapterDefinitionSO:faction-chapter:demon:3, FactionChapterDefinitionSO:faction-chapter:golem:1, FactionChapterDefinitionSO:faction-chapter:golem:2, FactionChapterDefinitionSO:faction-chapter:golem:3, FactionChapterDefinitionSO:faction-chapter:golem:4, FactionChapterDefinitionSO:faction-chapter:golem:5, FactionChapterDefinitionSO:faction-chapter:golem:6, FactionContractDefinitionSO:faction-contract:golem:crisis, FactionContractDefinitionSO:faction-contract:golem:strategic 외","event-requirements-and-effects; niche=event-type+requirements+effects; cost=reinforcementCooldownDays, supplyCooldownDays, tradeCooldownDays",Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,d98edcd5ad2b8b44a9cb7fa39a9aa41a
