"stable_id","display_name","stock_category","source_features","source_kind","source_unit_weight_kg","source_unit_price","source_declared_function","portfolio_commitment","same_era_alternative_candidates","physical_handling_receipt","depletion_or_overstock_pressure","recovery_or_conversion","status"
"evolution:catalyst:arcane:5","비전 촉매 진행 5 · 1등급","General (일반)","[{""rid"":7737211921623154769},{""rid"":7737211921623154770}]","해당 없음: GenericItemDefinitionSO","0.25","1920","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:arcane:6","비전 촉매 진행 6 · 2등급","General (일반)","[{""rid"":7737211921623154771},{""rid"":7737211921623154772}]","해당 없음: GenericItemDefinitionSO","0.25","3840","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:arcane:7","비전 촉매 진행 7 · 2등급","General (일반)","[{""rid"":7737211921623154773},{""rid"":7737211921623154774}]","해당 없음: GenericItemDefinitionSO","0.25","7680","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:arcane:8","비전 촉매 진행 8 · 2등급","General (일반)","[{""rid"":7737211921623154775},{""rid"":7737211921623154776}]","해당 없음: GenericItemDefinitionSO","0.25","15360","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:arcane:9","비전 촉매 진행 9 · 2등급","General (일반)","[{""rid"":7737211921623154777},{""rid"":7737211921623154778}]","해당 없음: GenericItemDefinitionSO","0.25","30720","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:1","권위 촉매 진행 1 · 1등급","General (일반)","[{""rid"":7737211921623154779},{""rid"":7737211921623154780}]","해당 없음: GenericItemDefinitionSO","0.25","120","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:10","권위 촉매 진행 10 · 3등급","General (일반)","[{""rid"":7737211921623154781},{""rid"":7737211921623154782}]","해당 없음: GenericItemDefinitionSO","0.25","61440","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:11","권위 촉매 진행 11 · 3등급","General (일반)","[{""rid"":7737211921623154783},{""rid"":7737211921623154784}]","해당 없음: GenericItemDefinitionSO","0.25","122880","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:12","권위 촉매 진행 12 · 3등급","General (일반)","[{""rid"":7737211921623154785},{""rid"":7737211921623154786}]","해당 없음: GenericItemDefinitionSO","0.25","245760","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:13","권위 촉매 진행 13 · 3등급","General (일반)","[{""rid"":7737211921623154787},{""rid"":7737211921623154788}]","해당 없음: GenericItemDefinitionSO","0.25","491520","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:14","권위 촉매 진행 14 · 4등급","General (일반)","[{""rid"":7737211921623154789},{""rid"":7737211921623154790}]","해당 없음: GenericItemDefinitionSO","0.25","983040","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:15","권위 촉매 진행 15 · 4등급","General (일반)","[{""rid"":7737211921623154791},{""rid"":7737211921623154792}]","해당 없음: GenericItemDefinitionSO","0.25","1966080","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:16","권위 촉매 진행 16 · 4등급","General (일반)","[{""rid"":7737211921623154793},{""rid"":7737211921623154794}]","해당 없음: GenericItemDefinitionSO","0.25","3932160","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:17","권위 촉매 진행 17 · 4등급","General (일반)","[{""rid"":7737211921623154795},{""rid"":7737211921623154796}]","해당 없음: GenericItemDefinitionSO","0.25","7864320","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:18","권위 촉매 진행 18 · 5등급","General (일반)","[{""rid"":7737211921623154797},{""rid"":7737211921623154798}]","해당 없음: GenericItemDefinitionSO","0.25","15728640","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:19","권위 촉매 진행 19 · 5등급","General (일반)","[{""rid"":7737211921623154799},{""rid"":7737211921623154800}]","해당 없음: GenericItemDefinitionSO","0.25","31457280","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:2","권위 촉매 진행 2 · 1등급","General (일반)","[{""rid"":7737211921623154801},{""rid"":7737211921623154802}]","해당 없음: GenericItemDefinitionSO","0.25","240","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"evolution:catalyst:authority:20","권위 촉매 진행 20 · 5등급","General (일반)","[{""rid"":7737211921623154803},{""rid"":7737211921623154804}]","해당 없음: GenericItemDefinitionSO","0.25","62914560","게임 내 역할은 시설 진화 촉매, 생산망의 입력·출력에 연결된다.","이 물자의 원본 기능을 위해 보관·운반·소비·거래 중 한 경로에 재고를 배정해 다른 사용처를 늦춘다","비교 후보(대체 가능성 미검증): GenericItemDefinitionSO:evolution:catalyst:arcane:1, GenericItemDefinitionSO:evolution:catalyst:arcane:10, GenericItemDefinitionSO:evolution:catalyst:arcane:11, GenericItemDefinitionSO:evolution:catalyst:arcane:12, GenericItemDefinitionSO:evolution:catalyst:arcane:13, GenericItemDefinitionSO:evolution:catalyst:arcane:14, GenericItemDefinitionSO:evolution:catalyst:arcane:15, GenericItemDefinitionSO:evolution:catalyst:arcane:16, GenericItemDefinitionSO:evolution:catalyst:arcane:17, GenericItemDefinitionSO:evolution:catalyst:arcane:18, GenericItemDefinitionSO:evolution:catalyst:arcane:19, GenericItemDefinitionSO:evolution:catalyst:arcane:2 외 155개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 재고·운반·보관·수리 또는 사용 시점 지연이 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
