"stable_id","display_name","stock_category","source_features","source_kind","source_unit_weight_kg","source_unit_price","source_declared_function","portfolio_commitment","same_era_alternative_candidates","physical_handling_receipt","depletion_or_overstock_pressure","recovery_or_conversion","status"
"fiber:mire-reed","습지 갈대 원섬유","General (일반)","[{""rid"":7737211836816949892},{""rid"":7737211836816949893},{""rid"":7737212042857939854}]","Raw","0.08","3","생산식 2개가 소비하는 원료 또는 소모품이다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"fiber:spore-hemp","포자 삼 원섬유","General (일반)","[{""rid"":7737211836816949554},{""rid"":7737211836816949555},{""rid"":7737212042857939762}]","Raw","0.08","3","생산식 2개가 소비하는 원료 또는 소모품이다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:boar-stew","멧돼지 스튜","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.85","13","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:cheese-mushroom","치즈버섯찜","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.45","16","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:egg-pancake","달걀전","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.65","15","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:expedition-ration-pack","원정 배급 꾸러미","Food (식량)","[{""rid"":7737212042857939541},{""rid"":1003},{""rid"":1004},{""rid"":1005}]","Raw","0.75","18","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:fermented-pickle","발효 절임","Food (식량)","[{""rid"":7737212042857939608},{""rid"":1003},{""rid"":1004},{""rid"":1005}]","Raw","0.45","33","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:fresh-curd","신선 응유식","Food (식량)","[{""rid"":7737212042857939845},{""rid"":1003},{""rid"":1004},{""rid"":1005}]","Raw","0.225","11","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:garden-meal","정원 요리","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.75","12","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:grain-porridge","황혼곡죽","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.6","4","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:grape-syrup","포도 시럽","Food (식량)","[{""rid"":7737212042857939916},{""rid"":1003},{""rid"":1004},{""rid"":1005}]","Raw","0.175","10","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:jerky","육포","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.45","15","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:lavish-meat","핏빛 호화식","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","1","25","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:lavish-vegan","월야 비건 만찬","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.9","25","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:malt-porridge","맥아죽","Food (식량)","[{""rid"":7737212042857939584},{""rid"":1003},{""rid"":1004},{""rid"":1005}]","Raw","0.55","8","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:meat-pie","고기 파이","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.575","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:mushroom-soup","동굴버섯국","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.65","8","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:preserved-ration, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:night-spirit","밤 증류주","Food (식량)","[{""rid"":7737212042857939424},{""rid"":1003},{""rid"":1004},{""rid"":1005}]","Raw","0.45","32","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한, 기호품·약물 섭취에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:drug:night-wine, ResourceItemDefinitionSO:food:twilight-beer","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"food:preserved-ration","보존 배급식","Food (식량)","[{""rid"":1000},{""rid"":1001},{""rid"":1002},{""rid"":1003}]","Raw","0.5","14","생산식 1개가 공급하는 물자다. 게임 내 역할은 섭취와 영양 공급, 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","식량 생산·보존·배식·문화 요구 중 이 물자를 어디에 배정할지 선택해 다른 식단과 비축을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:food:boar-stew, ResourceItemDefinitionSO:food:cheese-mushroom, ResourceItemDefinitionSO:food:egg-pancake, ResourceItemDefinitionSO:food:garden-meal, ResourceItemDefinitionSO:food:grain-porridge, ResourceItemDefinitionSO:food:jerky, ResourceItemDefinitionSO:food:lavish-meat, ResourceItemDefinitionSO:food:lavish-vegan, ResourceItemDefinitionSO:food:meat-pie, ResourceItemDefinitionSO:food:mushroom-soup, ResourceItemDefinitionSO:food:roasted-meat, ResourceItemDefinitionSO:food:root-stew 외 9개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","부패·식단 불일치·배식 지연·저장 점유가 압력이 되며 비축은 다른 식재료를 잠근다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
