domain_group,domain_group_name,type,kind,definition_path,definition_line,coverage_reason,integration_status,integration_reason,producer_count,producer_sites,current_transaction_boundary,joint_commit_feasibility,outcome_save_owner,domain_state_save_owner_candidates,participant_member_candidates,metric_member_candidates,ui_paths,query_paths,narrative_paths,subscriber_count
3,원정·외부 활동·세력·사건·축제,OffenseRewardGrantedEvent,struct,Assets/Scripts/Models/Offense/Core/OffenseRewardEvents.cs,490,"OffenseRewardGrantedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Offense/OffenseExpeditionResultFinalizer.cs:113:OffenseExpeditionResultFinalizer.OffenseExpeditionResultFinalizer,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,expeditionResult,,,Assets/Scripts/Services/Evolution/EvolutionCatalystDropRuntime.cs | Assets/Scripts/Services/Offense/OffenseExpeditionResultFinalizer.cs | Assets/Scripts/Services/Recruitment/RegularCustomerRuntime.cs,,2
3,원정·외부 활동·세력·사건·축제,OffenseRewardGrantResult,class,Assets/Scripts/Models/Offense/Core/OffenseRewardEvents.cs,35,"OffenseRewardGrantResult is a result-bearing class for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",18,Assets/Scripts/Services/Infrastructure/OffenseSaveService.cs:845:OffenseSaveService.OffenseExpeditionCurrencyReceipt | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:178:OffenseRewardGrantService.GrantReward | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:201:OffenseRewardGrantHandler.Grant | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:239:OffenseMoneyRewardGrantHandler.GrantTyped | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:292:OffenseStockRewardGrantHandler.GrantTyped | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:364:OffensePhysicalItemRewardGrantHandler.GrantTyped | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:396:OffenseRareFacilityRewardGrantHandler.GrantTyped | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:453:OffenseBlueprintRewardGrantHandler.GrantTyped | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:526:OffenseRegionalPressureRewardGrantHandler.GrantTyped | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:584:OffenseRecruitCandidateRewardGrantHandler.GrantTyped | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:603:OffensePrisonerRewardGrantHandler.GrantTyped | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:631:OffenseSpecialMonsterRewardGrantHandler.GrantTyped | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:657:OffenseRewardGrantResultFactory.Success | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:671:OffenseRewardGrantResultFactory.Success | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:687:OffenseRewardGrantResultFactory.Fail | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:698:OffenseRewardGrantResultFactory.Fail | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:712:OffenseRewardGrantResultFactory.Create | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs:730:OffenseRewardGrantResultFactory.OffenseBlueprintRewardGrantHandler,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,physicalItems,grantedAmount | requestedAmount,,Assets/Scripts/Services/Offense/OffenseExpeditionResultFinalizer.cs | Assets/Scripts/Services/Offense/OffenseRewardSystem.cs | Assets/Scripts/Services/Offense/OffenseRuntimeServices.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseSupplyCustodyReceipt,struct,Assets/Scripts/Services/Offense/OffensePreparationService.cs,76,"OffenseSupplyCustodyReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Offense/OffensePreparationService.cs:298:OffenseSupplyPhysicalCustodyGateway.FromPhysical,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,sourceStackIds,massGrams | quantity,,Assets/Scripts/Services/Offense/OffensePreparationService.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseTravelStepResult,struct,Assets/Scripts/Services/Offense/Strategic/OffenseTravelAndDecisionRuntime.cs,236,"OffenseTravelStepResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Offense/Strategic/OffenseTravelAndDecisionRuntime.cs:539:OffenseTravelRuntime.OffenseTravelRuntime,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,,,,Assets/Scripts/Services/Offense/OffenseExpeditionRuntime.cs | Assets/Scripts/Services/Offense/Strategic/OffenseTravelAndDecisionRuntime.cs,,0
3,원정·외부 활동·세력·사건·축제,OffenseTruthRevealedEvent,struct,Assets/Scripts/Models/Offense/Core/OffenseWorldMapEvents.cs,2,"OffenseTruthRevealedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Offense/OffenseWorldMapRuntime.cs:363:OffenseWorldMapRuntime.<unknown>,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,targetId,,,Assets/Scripts/Services/Offense/OffenseWorldMapRuntime.cs,,1
3,원정·외부 활동·세력·사건·축제,OffenseTurnFinalizationResult,struct,Assets/Scripts/Services/Offense/Strategic/OffenseCommandBattleDirector.cs,75,"OffenseTurnFinalizationResult is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",6,Assets/Scripts/Services/Offense/Strategic/OffenseCommandBattleDirector.cs:167:OffenseBattleDirector.OffenseTurnFinalizationResult | Assets/Scripts/Services/Offense/Strategic/OffenseCommandBattleDirector.cs:241:OffenseBattleDirector.OffenseTurnFinalizationResult | Assets/Scripts/Services/Offense/Strategic/OffenseCommandBattleDirector.cs:742:OffenseBattleDirector.Dictionary | Assets/Scripts/Services/Offense/Strategic/OffenseCommandBattleDirector.cs:759:OffenseBattleDirector.Dictionary | Assets/Scripts/Services/Offense/Strategic/OffenseCommandResolutionAdapter.cs:156:OffenseCommandResolutionAdapter.FinalizeTurn | Assets/Scripts/Services/Offense/Strategic/OffenseCommandResolutionAdapter.cs:162:OffenseCommandResolutionAdapter.OffenseCommandResolutionAdapter,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,ExteriorActivitySaveSection | FactionSaveSection | OffenseAggregateSaveSection | RunFlowSaveSection | RunVariableSaveSection | SeasonalWorldEventsSaveSection,,,,,,0
4,관계·욕구·기분·생애·가족,OwnerRunEndedEvent,struct,Assets/Scripts/Services/Character/Core/OwnerRunManager.cs,512,"OwnerRunEndedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Character/Core/OwnerRunManager.cs:288:OwnerRunManager.<unknown>,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterLifeSaveSection | CharacterNarrativeSaveSection | CharacterPsychosocialSaveSection | CharacterWorldSaveSection | DarkSurvivalSaveSection | SurvivalResourcesSaveSection,owner,outcome,,Assets/Scripts/Services/Meta/MetaRuntimeApplicationAdapter.cs | Assets/Scripts/Services/Offense/OffenseBattleRuntime.cs,,4
5,거래·재고·재정·서비스·손님,PackagedLotTareOutputReceipt,struct,Assets/Scripts/Services/Items/PackagedLotTareDispositionService.cs,5,"PackagedLotTareOutputReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Items/PackagedLotTareDispositionService.cs:223:PackagedLotTareDispositionService.PackagedLotTareDispositionService,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,,destroyedTareMassGrams | outputMassGrams | outputQuantity,,Assets/Scripts/Services/Combat/CharacterMedicalSupplyDestinationDrainRuntimeDebugScenarios.cs | Assets/Scripts/Services/Combat/CharacterMedicalSupplyOutboxDebugScenarios.cs | Assets/Scripts/Services/Items/PackagedLotTareDispositionService.cs,,0
5,거래·재고·재정·서비스·손님,PairedRunWindowResult,class,Assets/Scripts/Services/Economy/V27PopulationCapacityModels.cs,1037,"PairedRunWindowResult is a result-bearing class for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Economy/V27PopulationCapacityModels.cs:1274:PairedRunAttributionEvaluator.Find,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,facilityAccessWaitMilliWu,burstDeliveredQuantity | burstOutstandingQuantity | burstQuantityConserved | randomStateHash | replanCount | semanticStateHash | stepAsideCount,,Assets/Scripts/Services/Economy/V27PopulationCapacityModels.cs,,0
2,전투·침입·의료·생포·사망,PathResolution,class,Assets/Scripts/Services/Combat/AbilityRescue.cs,8,"PathResolution is a result-bearing class for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Combat/AbilityRescue.cs:255:PathResolution.<unknown> | Assets/Scripts/Services/Combat/AbilityRescue.cs:355:PathResolution.<unknown>,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,CaptivitySaveSection | CharacterBodyHealthSaveSection | CharacterCombatCommandSaveSection | CharacterMedicalSaveSection | InvasionSaveSection | SurgerySaveSection,,,,Assets/Scripts/Services/Combat/AbilityRescue.cs,,0
2,전투·침입·의료·생포·사망,PendingDetachedResolution,class,Assets/Scripts/Services/Combat/CombatResolutionService.cs,422,"PendingDetachedResolution is a result-bearing class for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Combat/CombatResolutionService.cs:243:CombatResolutionService.CaptureDetachedState | Assets/Scripts/Services/Combat/CombatResolutionService.cs:247:CombatResolutionService.CombatResolutionService,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,CaptivitySaveSection | CharacterBodyHealthSaveSection | CharacterCombatCommandSaveSection | CharacterMedicalSaveSection | InvasionSaveSection | SurgerySaveSection,,,,Assets/Scripts/Services/Combat/CombatResolutionService.cs,,0
5,거래·재고·재정·서비스·손님,PhysicalItemBatchDispositionReceipt,struct,Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs,7,"PhysicalItemBatchDispositionReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",6,Assets/Scripts/Services/Character/Work/WorkOrderMaterialOutbox.cs:356:WorkOrderMaterialDebugContract.CreateReceipt | Assets/Scripts/Services/Combat/CharacterMedicalSupplyDestinationDrainRuntimeDebugScenarios.cs:143:CharacterMedicalSupplyDestinationDrainRuntimeDebugScenarios.<unknown> | Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs:427:PhysicalItemBatchDispositionService.PhysicalItemBatchDispositionService | Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs:872:PhysicalItemBatchDispositionService.<unknown> | Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs:1190:PhysicalItemBatchDispositionService.RestoreReceipt | Assets/Scripts/Services/Items/PhysicalItemSaveValidation.cs:1707:PhysicalItemSaveValidation.GameplayOperationId,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,ownerRevision | sourceFacts | sourceStackIds,inputMassGrams | quantity,,Assets/Scripts/Services/Captivity/CaptivityInteractionMaterialRuntime.cs | Assets/Scripts/Services/Captivity/CaptivityRuntime.cs | Assets/Scripts/Services/Captivity/CircusPerformanceSupplyRuntime.cs | Assets/Scripts/Services/Captivity/WildlifeCaptureRuntime.cs | Assets/Scripts/Services/Character/DiseaseFieldResponseRuntime.cs | Assets/Scripts/Services/Character/FestivalExecutionRuntime.cs | Assets/Scripts/Services/Character/PhysicalAgeTreatmentRuntime.cs | Assets/Scripts/Services/Character/PhysicalVaccinationRuntime.cs | Assets/Scripts/Services/Combat/CharacterMedicalSupplyDestinationDrainRuntimeDebugScenarios.cs | Assets/Scripts/Services/Combat/CharacterMedicalSupplyOutboxDebugScenarios.cs | Assets/Scripts/Services/Combat/CombatEquipmentCraftTerminalAuthority.cs | Assets/Scripts/Services/Combat/EquipmentModuleRuntime.cs | Assets/Scripts/Services/Economy/CropEcologyRuntime.cs | Assets/Scripts/Services/Economy/Planning/GrandProjectApplicationAdapter.cs | Assets/Scripts/Services/Economy/Planning/RegionalSupplyContractApplicationAdapter.cs | Assets/Scripts/Services/Economy/Planning/ResourceStockPolicyRuntime.cs | Assets/Scripts/Services/Economy/ProductionItemGateway.cs | Assets/Scripts/Services/FacilityEvolution/WarehouseFacilityEvolutionResourceProvider.cs | Assets/Scripts/Services/Factions/FactionGoodwillOutbox.cs | Assets/Scripts/Services/Factions/FactionRestitutionOutbox.cs | Assets/Scripts/Services/Factions/FactionRuntime.cs | Assets/Scripts/Services/Infrastructure/Environment/ApparelPhysicalTransaction.cs | Assets/Scripts/Services/Infrastructure/Environment/ApparelRejectedDismantleOutbox.cs | Assets/Scripts/Services/Infrastructure/Environment/ApparelWorkOrderRuntime.cs | Assets/Scripts/Services/Infrastructure/Environment/EnvironmentalFireApplicationAdapters.cs | Assets/Scripts/Services/Infrastructure/Environment/ExternalInfluenceRuntime.cs | Assets/Scripts/Services/Infrastructure/Industrial/ElectricalNetworkRuntime.cs | Assets/Scripts/Services/Infrastructure/Industrial/FluidNetworkRuntime.cs | Assets/Scripts/Services/Infrastructure/KnowledgeResidueProcessingRuntime.cs | Assets/Scripts/Services/Items/Diagnostics/PreparedOutputCustodyMutationGuardDebugScenarios.cs | Assets/Scripts/Services/Items/PhysicalFacilityItemSinkGateway.cs | Assets/Scripts/Services/Items/PhysicalItemBatchDispositionService.cs | Assets/Scripts/Services/Items/PhysicalItemExactSourcePublicationService.cs | Assets/Scripts/Services/Items/WorldItemModels.cs | Assets/Scripts/Services/Items/WorldItemStackRuntime.cs | Assets/Scripts/Services/Medical/SurgeryLogisticsRuntime.cs | Assets/Scripts/Services/Medical/SurgicalPartRuntime.cs | Assets/Scripts/Services/Narrative/GameplayOutcomeBridges/TradeInventory/TradeInventoryPhysicalDispositionOutcomeParticipant.cs | Assets/Scripts/Services/Offense/OffensePreparationService.cs | Assets/Scripts/Services/Run/FactionContractDeliveryApplicationAdapter.cs | Assets/Scripts/Services/Run/GuestRequestDeliveryRuntime.cs | Assets/Scripts/Services/Run/V20CampaignRuntime.cs | Assets/Scripts/Services/Run/V20ContentResolutionService.cs | Assets/Scripts/Services/Survival/CharacterConsumablesApplicationAdapters.cs | Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs | Assets/Scripts/Services/Survival/SurvivalFoodStockRuntime.cs,Assets/Scripts/Services/Narrative/GameplayOutcomeBridges/TradeInventory/TradeInventoryPhysicalDispositionOutcomeParticipant.cs,0
5,거래·재고·재정·서비스·손님,PhysicalItemDispositionReceipt,struct,Assets/Scripts/Services/Items/PhysicalItemDisposition.cs,3,"PhysicalItemDispositionReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Items/PhysicalItemDisposition.cs:132:PhysicalItemDispositionExtensions.PhysicalItemTransformInput,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,,inputMassGrams,,Assets/Scripts/Services/Survival/CharacterBreakdownWorld.cs | Assets/Scripts/Services/Survival/SurvivalFoodStockRuntime.cs,,0
5,거래·재고·재정·서비스·손님,PhysicalItemExactSourcePublicationReceipt,struct,Assets/Scripts/Services/Items/PhysicalItemExactSourcePublicationService.cs,156,"PhysicalItemExactSourcePublicationReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Items/PhysicalItemExactSourcePublicationService.cs:767:Pending.PhysicalMassGrams,existing domain commit/outbox terms nearby; no gameplay-outcome joint outbox,possible via existing transaction/outbox adapter; requires owner-specific proof,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,,totalMassGrams,,Assets/Scripts/Services/Factions/FactionRuntime.cs | Assets/Scripts/Services/Infrastructure/Exterior/ExteriorIncidentHandlers.cs | Assets/Scripts/Services/Items/PhysicalItemExactSourcePublicationService.cs,,0
5,거래·재고·재정·서비스·손님,PhysicalItemRelocationReceipt,struct,Assets/Scripts/Services/Items/PhysicalItemRelocationService.cs,3,"PhysicalItemRelocationReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Items/PreparedPhysicalItemRelocationTransaction.cs:175:PreparedPhysicalItemRelocationService.PreparedPhysicalItemRelocationService,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,itemId | sourcePosition | sourceStackId,massGrams | quantity,,Assets/Scripts/Services/Items/ItemTransferService.cs | Assets/Scripts/Services/Items/PreparedPhysicalItemRelocationTransaction.cs | Assets/Scripts/Services/Narrative/GameplayOutcomeBridges/TradeInventory/TradeInventoryPhysicalRelocationOutcomeParticipant.cs,Assets/Scripts/Services/Narrative/GameplayOutcomeBridges/TradeInventory/TradeInventoryPhysicalRelocationOutcomeParticipant.cs,0
5,거래·재고·재정·서비스·손님,PhysicalItemSourcePublicationReceipt,struct,Assets/Scripts/Services/Items/PhysicalItemSourcePublicationService.cs,5,"PhysicalItemSourcePublicationReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Items/PhysicalItemSourcePublicationService.cs:195:PhysicalItemSourcePublicationService.PhysicalItemSourcePublicationService,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,,outputMassGrams | outputQuantity,,Assets/Scripts/Services/Items/PhysicalItemSourcePublicationService.cs | Assets/Scripts/Services/Offense/MemoryErasureSealBossAwardService.cs | Assets/Scripts/Services/Offense/OffensePreparationService.cs,,0
5,거래·재고·재정·서비스·손님,PhysicalItemTransformReceipt,struct,Assets/Scripts/Services/Items/PhysicalItemTransformService.cs,60,"PhysicalItemTransformReceipt is a result-bearing struct carrying exact post-operation data; retain it as a Record candidate, subject to owner commit proof and duplicate suppression.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Items/PhysicalItemTransformService.cs:443:PhysicalItemTransformService.PhysicalItemTransformService,receipt construction/capture only; exact commit boundary not proven,needs owner-specific transaction audit,none-found: receipt/event is not persisted as a GameplayOutcome,FacilityShopSaveSection | OperatingDaySettlementSaveSection | PhysicalItemsSaveSection | RegularCustomerSaveSection | TreasuryEconomySaveSection | WorldResourceSaveSection,sourceStackIds,inputMassGrams | inputQuantity | outputMassGrams | outputQuantity,,Assets/Scripts/Services/Infrastructure/Exterior/ExteriorIncidentHandlers.cs | Assets/Scripts/Services/Items/PhysicalItemTransformService.cs,,0
4,관계·욕구·기분·생애·가족,PhysicalMealConsumedEvent,struct,Assets/Scripts/Models/Economy/Core/CharacterConsumableModels.cs,254,"PhysicalMealConsumedEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",1,Assets/Scripts/Services/Survival/CharacterConsumablesApplicationAdapters.cs:1210:CharacterConsumablesApplicationPorts.Dictionary,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterLifeSaveSection | CharacterNarrativeSaveSection | CharacterPsychosocialSaveSection | CharacterWorldSaveSection | DarkSurvivalSaveSection | SurvivalResourcesSaveSection,actor | facility,,,Assets/Scripts/Models/Economy/Core/CharacterConsumableModels.cs | Assets/Scripts/Services/Character/PopulationHealthRuntime.cs | Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs | Assets/Scripts/Services/Survival/CharacterConsumablesApplicationAdapters.cs | Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs,,3
7,환경·농업·야생동물·질병·재난,PopulationDiseaseRouteExposureEvent,struct,Assets/Scripts/Models/Species/Core/PopulationHealthDomain.cs,115,"PopulationDiseaseRouteExposureEvent is a result-bearing struct for a completed/resolved gameplay state transition; retain it as a Record candidate rather than a request, preview, start, progress, or UI notification.",transaction-integration-pending,"A semantic Record candidate exists, but owner-specific TryPrepare/joint outbox/save/replay proof is absent.",2,Assets/Scripts/Services/Infrastructure/Rooms/RoomEnvironmentExperienceAdapter.cs:406:RoomEnvironmentExperienceService.RoomEnvironmentExperienceService | Assets/Scripts/Services/Wildlife/WildlifeDiseaseVectorRuntime.cs:57:WildlifeDiseaseVectorRuntime.WildlifeDiseaseVectorRuntime,post-state observer publish; no durable result/outcome joint commit found,requires detached transaction or rollback-capable owner integration before publish,none-found: receipt/event is not persisted as a GameplayOutcome,CharacterEnvironmentSaveSection | CropEcologySaveSection | CropPlotSaveSection | EnvironmentalFieldSaveSection | EnvironmentalFireSaveSection | PopulationHealthSaveSection | WildlifeSaveSection,characterId | sourceId | sourceKind,exposureHours,,Assets/Scripts/Models/Species/Core/PopulationHealthDomain.cs | Assets/Scripts/Services/Character/PopulationHealthRuntime.cs | Assets/Scripts/Services/Infrastructure/Rooms/RoomEnvironmentExperienceAdapter.cs,Assets/Scripts/Services/Narrative/GameplayOutcomeBridges/Environment/EnvironmentOutcomeReceiptFactory.cs,1
